idx,sec,nanosec,t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
255,1786799201,911958171,1786799201.911958,-9.028625173484025,-2.009639022297252,0.7252374030408828,0.0,0.0,0.0,1.0,0.12597920849936106,-0.00010268530613289327,0.0,0.0,0.0,0.0
256,1786799202,145290649,1786799202.145291,-9.004748907935554,-2.0095067947582326,0.7227785785183444,0.0,0.0,0.0,1.0,0.12652135592832395,0.0019081413372300095,0.0,0.0,0.0,0.0
257,1786799202,811942189,1786799202.811942,-8.928179597205137,-2.0086938497730533,0.7236343031591729,0.0,0.0,0.0,1.0,0.11733356991890158,0.0036691879245885463,0.0,0.0,0.0,0.0
258,1786799203,145256040,1786799203.145256,-8.888030257048856,-2.0077424868514773,0.7235165463640084,0.0,0.0,0.0,1.0,0.12080254216840046,0.0038967858556971475,0.0,0.0,0.0,0.0
259,1786799203,411914963,1786799203.411915,-8.855533906915207,-2.0077345750995876,0.7247980688200623,0.0,0.0,0.0,1.0,0.12284260252182633,-0.0016911956937077036,0.0,0.0,0.0,0.0
260,1786799203,945316087,1786799203.945316,-8.790200107373863,-2.008987394497913,0.7272557176467472,0.0,0.0,0.0,1.0,0.12702463828601107,-0.004518650311560278,0.0,0.0,0.0,0.0
261,1786799204,278673168,1786799204.278673,-8.74877924270083,-2.0082437645100497,0.7271433512142857,0.0,0.0,0.0,1.0,0.12912057500502672,-0.0032574885711150105,0.0,0.0,0.0,0.0
262,1786799204,528669773,1786799204.528670,-8.71659404625236,-2.006892491841311,0.7285846175991798,0.0,0.0,0.0,1.0,0.13032820615958865,-0.0038421561684792945,0.0,0.0,0.0,0.0
263,1786799204,878689672,1786799204.878690,-8.67584697380666,-2.0033444502224613,0.7287103316272117,0.0,0.0,0.0,1.0,0.1264329977489207,0.002893537989461876,0.0,0.0,0.0,0.0
264,1786799205,212025354,1786799205.212025,-8.62683533742843,-1.9979076946264744,0.7279768358498059,0.0,0.0,0.0,1.0,0.12936707486747456,-0.0008263138709387469,0.0,0.0,0.0,0.0
265,1786799205,495344494,1786799205.495344,-8.589522362128841,-1.9952644147507776,0.7260848169137348,0.0,0.0,0.0,1.0,0.130859019008052,0.0050567035204633955,0.0,0.0,0.0,0.0
266,1786799205,711971803,1786799205.711972,-8.55663231431207,-1.9978395171948187,0.7258369012881393,0.0,0.0,0.0,1.0,0.13502023183840228,0.0022938538871017777,0.0,0.0,0.0,0.0
267,1786799206,45406102,1786799206.045406,-8.513170099664109,-1.996537127631634,0.7250076366556054,0.0,0.0,0.0,1.0,0.13147930997406954,0.001561937569475924,0.0,0.0,0.0,0.0
268,1786799206,312038349,1786799206.312038,-8.47581762982025,-1.9949587915662514,0.7248981378445103,0.0,0.0,0.0,1.0,0.13203050815231518,1.0679252556481354e-06,0.0,0.0,0.0,0.0
269,1786799206,528719697,1786799206.528720,-8.439518041040511,-1.9880731929178388,0.7256191949153207,0.0,0.0,0.0,1.0,0.13229110807927855,-0.0010311280927663257,0.0,0.0,0.0,0.0
270,1786799206,878752659,1786799206.878753,-8.393884916558441,-1.9853939007735601,0.7268533671867137,0.0,0.0,0.0,1.0,0.13120814829347732,0.0014325858710821484,0.0,0.0,0.0,0.0
271,1786799207,195380379,1786799207.195380,-8.353877539637436,-1.9818752285164962,0.726047518570218,0.0,0.0,0.0,1.0,0.12771161803402373,0.002497458885339243,0.0,0.0,0.0,0.0
272,1786799207,645417270,1786799207.645417,-8.295589074419368,-1.9803609655134136,0.7243814291058206,0.0,0.0,0.0,1.0,0.12755944098489497,0.00031695853753491095,0.0,0.0,0.0,0.0
273,1786799208,112048021,1786799208.112048,-8.23890546934517,-1.9814943619730172,0.7240169609520517,0.0,0.0,0.0,1.0,0.12725755295141672,-0.004832869950977548,0.0,0.0,0.0,0.0
274,1786799208,378735094,1786799208.378735,-8.20556489508834,-1.9828179737045917,0.7262546376218649,0.0,0.0,0.0,1.0,0.12166984822517364,-0.008853717964422081,0.0,0.0,0.0,0.0
275,1786799208,662107697,1786799208.662108,-8.168695159231493,-1.9834891038555578,0.7280823240878306,0.0,0.0,0.0,1.0,0.12670687416610488,-0.007470241361044071,0.0,0.0,0.0,0.0
276,1786799208,878828898,1786799208.878829,-8.14402849006679,-1.9815940131742773,0.7286241700346664,0.0,0.0,0.0,1.0,0.12676140185202275,-0.0011449147521280113,0.0,0.0,0.0,0.0
277,1786799209,112087536,1786799209.112087,-8.112918453244575,-1.980840117384703,0.7275495744488952,0.0,0.0,0.0,1.0,0.1336092950059321,-0.0012328152757863867,0.0,0.0,0.0,0.0
278,1786799209,345381515,1786799209.345381,-8.079650668033047,-1.9798328529836982,0.7282652666104547,0.0,0.0,0.0,1.0,0.13809182608870801,-0.0004906904651505357,0.0,0.0,0.0,0.0
279,1786799209,645406189,1786799209.645406,-8.03951258377623,-1.9783481851485127,0.7283741129762648,0.0,0.0,0.0,1.0,0.13644017828425997,0.0012956067523871798,0.0,0.0,0.0,0.0
280,1786799209,878733894,1786799209.878734,-8.007226393046402,-1.9772136279280283,0.7276933700741073,0.0,0.0,0.0,1.0,0.13694516183379937,0.0022739117628794163,0.0,0.0,0.0,0.0
281,1786799210,145418782,1786799210.145419,-7.972177319572669,-1.9763016136508276,0.7281767395839308,0.0,0.0,0.0,1.0,0.13437214672211503,0.003947270435413487,0.0,0.0,0.0,0.0
282,1786799210,545393616,1786799210.545394,-7.9205858417960275,-1.9769753763631341,0.7274849812967942,0.0,0.0,0.0,1.0,0.13353772648977288,0.005509693362949786,0.0,0.0,0.0,0.0
283,1786799210,945387742,1786799210.945388,-7.871567186655092,-1.9783756423586363,0.726708835854796,0.0,0.0,0.0,1.0,0.12563633737009056,0.0018387350133962526,0.0,0.0,0.0,0.0
284,1786799211,378743084,1786799211.378743,-7.821785869525854,-1.9787287214168892,0.7254554668311992,0.0,0.0,0.0,1.0,0.12588512264058443,8.82376071028321e-06,0.0,0.0,0.0,0.0
285,1786799211,662128795,1786799211.662129,-7.789332861631129,-1.9778315563298974,0.7251094774559856,0.0,0.0,0.0,1.0,0.1222855089316985,0.002256875063760475,0.0,0.0,0.0,0.0
286,1786799212,112119174,1786799212.112119,-7.736585954239166,-1.9728195557888546,0.7238544969845433,0.0,0.0,0.0,1.0,0.12101821688776121,0.007395304189318691,0.0,0.0,0.0,0.0
287,1786799212,428867919,1786799212.428868,-7.700717058048555,-1.9731760268055267,0.7245272100295178,0.0,0.0,0.0,1.0,0.1249948912870806,0.00784039703068088,0.0,0.0,0.0,0.0
288,1786799212,628920435,1786799212.628920,-7.676375182303083,-1.9738095287894462,0.7256575078709089,0.0,0.0,0.0,1.0,0.12575846764515222,0.008670139726940636,0.0,0.0,0.0,0.0
289,1786799212,912150777,1786799212.912151,-7.640932681561043,-1.9753724442489848,0.7253431674906585,0.0,0.0,0.0,1.0,0.12611756550974015,0.005393058418440606,0.0,0.0,0.0,0.0
290,1786799213,128810861,1786799213.128811,-7.615524789804292,-1.978006446111822,0.7252999867190365,0.0,0.0,0.0,1.0,0.12295060488756475,0.002340915111043113,0.0,0.0,0.0,0.0
291,1786799213,328831510,1786799213.328831,-7.591172073416264,-1.9790175705527324,0.7267208854853968,0.0,0.0,0.0,1.0,0.11960550726056303,0.00269134412428177,0.0,0.0,0.0,0.0
292,1786799213,545523208,1786799213.545523,-7.563375343021301,-1.9787927660244706,0.7259551494030251,0.0,0.0,0.0,1.0,0.12473961792616045,0.002878246181294251,0.0,0.0,0.0,0.0
293,1786799213,778844365,1786799213.778844,-7.536017489227012,-1.9778252854588902,0.7267767151084432,0.0,0.0,0.0,1.0,0.1247847923966972,0.001578778140374481,0.0,0.0,0.0,0.0
294,1786799214,178841405,1786799214.178841,-7.486370101391997,-1.97547311379178,0.7274422491074818,0.0,0.0,0.0,1.0,0.12441051804388902,0.003632207815470261,0.0,0.0,0.0,0.0
295,1786799214,395513005,1786799214.395513,-7.4610956716147445,-1.973447769687019,0.7278409260896989,0.0,0.0,0.0,1.0,0.12315507483426322,0.007056882597525129,0.0,0.0,0.0,0.0
296,1786799214,828865364,1786799214.828865,-7.406368966599371,-1.9711815326942363,0.7280782348289926,0.0,0.0,0.0,1.0,0.12503667231023324,0.006711610660212247,0.0,0.0,0.0,0.0
297,1786799215,45541695,1786799215.045542,-7.377844282787721,-1.9704508918530619,0.72772572522406,0.0,0.0,0.0,1.0,0.1315339395199348,0.002620320322759678,0.0,0.0,0.0,0.0
298,1786799215,328844325,1786799215.328844,-7.340356027090352,-1.9710562152744378,0.726994192456198,0.0,0.0,0.0,1.0,0.1319210944035632,-0.0016913687375361489,0.0,0.0,0.0,0.0
299,1786799215,528890743,1786799215.528891,-7.317582390014394,-1.971776343806008,0.727091984112969,0.0,0.0,0.0,1.0,0.1288690089367865,-0.0029259640440598557,0.0,0.0,0.0,0.0
300,1786799215,812184719,1786799215.812185,-7.282490953681495,-1.9728744411780261,0.7255990155866735,0.0,0.0,0.0,1.0,0.12977125402054437,-0.00576529802219531,0.0,0.0,0.0,0.0
301,1786799216,178889744,1786799216.178890,-7.23584871707187,-1.9718136877253594,0.7248138778776728,0.0,0.0,0.0,1.0,0.1311895262061654,-0.004729209341636939,0.0,0.0,0.0,0.0
302,1786799216,895585523,1786799216.895586,-7.150918101372729,-1.9668767795980087,0.723955612921948,0.0,0.0,0.0,1.0,0.12516283181703786,-0.0009849865887047345,0.0,0.0,0.0,0.0
303,1786799217,128941393,1786799217.128941,-7.1223907884480235,-1.9678124871813982,0.7269146707979012,0.0,0.0,0.0,1.0,0.1254031721327635,-0.0009675971244993559,0.0,0.0,0.0,0.0
304,1786799217,528959805,1786799217.528960,-7.071548670422533,-1.9693835261625707,0.7268857779920305,0.0,0.0,0.0,1.0,0.12850804880477984,-0.0018447729365100108,0.0,0.0,0.0,0.0
305,1786799217,995650265,1786799217.995650,-7.011363208952826,-1.9740618565321457,0.7249621580747612,0.0,0.0,0.0,1.0,0.13226880443738862,-0.0048796728986973716,0.0,0.0,0.0,0.0
306,1786799218,262299358,1786799218.262299,-6.980778600917356,-1.9751432601077628,0.7241673996479662,0.0,0.0,0.0,1.0,0.1337787093267875,-0.0054780825656831,0.0,0.0,0.0,0.0
307,1786799218,495765280,1786799218.495765,-6.952373431291898,-1.9763402101983427,0.7264133088717258,0.0,0.0,0.0,1.0,0.13188451839826287,-0.006431726112661483,0.0,0.0,0.0,0.0
308,1786799218,729012916,1786799218.729013,-6.920805582992955,-1.9731717630443941,0.7250848231876149,0.0,0.0,0.0,1.0,0.130848958667252,-0.004170306969839059,0.0,0.0,0.0,0.0
309,1786799219,62368928,1786799219.062369,-6.881029190585754,-1.9707349090524482,0.7245980188454865,0.0,0.0,0.0,1.0,0.1277813656985459,-0.0008794775253691683,0.0,0.0,0.0,0.0
310,1786799219,362282291,1786799219.362282,-6.844493856961361,-1.968335811155519,0.7243886680757915,0.0,0.0,0.0,1.0,0.12481681321933594,-0.0018520630173110672,0.0,0.0,0.0,0.0
311,1786799219,745619997,1786799219.745620,-6.7984107713525725,-1.9677873219497632,0.7261007016768858,0.0,0.0,0.0,1.0,0.12402756825945002,-0.002397932193573512,0.0,0.0,0.0,0.0
312,1786799220,62332421,1786799220.062332,-6.755137581411682,-1.9709119128472865,0.7259799867162379,0.0,0.0,0.0,1.0,0.12133618117019736,-0.005949454878027455,0.0,0.0,0.0,0.0
313,1786799220,528956584,1786799220.528957,-6.697186855192001,-1.975067759609231,0.726136807663964,0.0,0.0,0.0,1.0,0.12167343035904009,-0.010039668509758513,0.0,0.0,0.0,0.0
314,1786799220,728961311,1786799220.728961,-6.670662306561187,-1.9741536123258963,0.7266004795322186,0.0,0.0,0.0,1.0,0.125618819147655,-0.006193949465877429,0.0,0.0,0.0,0.0
315,1786799220,962334969,1786799220.962335,-6.641013700102613,-1.9722355306942374,0.7258598768727494,0.0,0.0,0.0,1.0,0.1242222658857141,-0.0014718271571236372,0.0,0.0,0.0,0.0
316,1786799221,229017398,1786799221.229017,-6.607113232890241,-1.9712202910964398,0.7250661875457826,0.0,0.0,0.0,1.0,0.12259241102496736,0.0028849616378682215,0.0,0.0,0.0,0.0
317,1786799221,429035940,1786799221.429036,-6.583297920423685,-1.9703523228481141,0.7257826931473078,0.0,0.0,0.0,1.0,0.11983609193215485,0.004654412490306663,0.0,0.0,0.0,0.0
318,1786799221,662390045,1786799221.662390,-6.553669477023673,-1.9717255341202804,0.7249307483411958,0.0,0.0,0.0,1.0,0.1233353727917913,0.0007444759308790671,0.0,0.0,0.0,0.0
319,1786799222,129020763,1786799222.129021,-6.5003929853603015,-1.9663742348342677,0.7253608984333019,0.0,0.0,0.0,1.0,0.12247386765727733,0.009975727468246766,0.0,0.0,0.0,0.0
320,1786799222,329028589,1786799222.329029,-6.4749707012190445,-1.9622642720903323,0.7287188747733658,0.0,0.0,0.0,1.0,0.12733201397313154,0.008066966704059224,0.0,0.0,0.0,0.0
321,1786799222,595753429,1786799222.595753,-6.440060558080167,-1.9549936582944993,0.7279136578551393,0.0,0.0,0.0,1.0,0.13101535118528307,0.015383795571301546,0.0,0.0,0.0,0.0
322,1786799223,29100181,1786799223.029100,-6.385818973135585,-1.9390781430684594,0.7276654192830418,0.0,0.0,0.0,1.0,0.12589906050269262,0.03029150373817465,0.0,0.0,0.0,0.0
323,1786799223,279019022,1786799223.279019,-6.346582934150275,-1.9451917433092925,0.7266686907637352,0.0,0.0,0.0,1.0,0.13138045603818224,0.029252744346722127,0.0,0.0,0.0,0.0
324,1786799223,512439944,1786799223.512440,-6.339602477980143,-1.9432326773202484,0.7264444710945733,0.0,0.0,0.0,1.0,0.13289752256759693,0.03265541545735511,0.0,0.0,0.0,0.0
325,1786799223,845797438,1786799223.845798,-6.339602477980143,-1.9432326773202484,0.7264444710945733,0.0,0.0,0.0,1.0,0.13289752256759693,0.03265541545735511,0.0,0.0,0.0,0.0
326,1786799224,312409856,1786799224.312410,-6.274657449871261,-1.9379089454486582,0.7267062910559943,0.0,0.0,0.0,1.0,0.12488413044796208,0.04863655207740598,0.0,0.0,0.0,0.0
327,1786799224,779015962,1786799224.779016,-6.224811057176347,-1.9355766838532011,0.72426852417698,0.0,0.0,0.0,1.0,0.1128669756600012,0.058933125993412605,0.0,0.0,0.0,0.0
328,1786799224,979047755,1786799224.979048,-6.2029352352359135,-1.9424033159466867,0.7249523568680728,0.0,0.0,0.0,1.0,0.11591828212797486,0.06202236308933123,0.0,0.0,0.0,0.0
329,1786799225,179085223,1786799225.179085,-6.184263426990176,-1.9443357309040123,0.7250444343316432,0.0,0.0,0.0,1.0,0.11144743363819268,0.06018129136676766,0.0,0.0,0.0,0.0
330,1786799225,445742979,1786799225.445743,-6.159101918707208,-1.9313098250315524,0.7247420737993695,0.0,0.0,0.0,1.0,0.10538593684706427,0.05876434718666845,0.0,0.0,0.0,0.0
331,1786799225,845776974,1786799225.845777,-6.1233745078336925,-1.9010265568026032,0.7250342319543561,0.0,0.0,0.0,1.0,0.10633562367223369,0.06165768295969626,0.0,0.0,0.0,0.0
332,1786799226,79213086,1786799226.079213,-6.1116586902444965,-1.8790565078962178,0.7263984286612728,0.0,0.0,0.0,1.0,0.10494258099236177,0.06418487506766304,0.0,0.0,0.0,0.0
333,1786799226,312390564,1786799226.312391,-6.096485258097343,-1.8528761984657014,0.7274689158904675,0.0,0.0,0.0,1.0,0.11005644246520908,0.07034587213925654,0.0,0.0,0.0,0.0
334,1786799226,579089460,1786799226.579089,-6.075252788894886,-1.8267797115068043,0.726289775983553,0.0,0.0,0.0,1.0,0.11188805497636048,0.07489426503486081,0.0,0.0,0.0,0.0
335,1786799226,912422274,1786799226.912422,-6.052177253107883,-1.7994579795305445,0.7239133196434109,0.0,0.0,0.0,1.0,0.11170416276640216,0.07410903660089975,0.0,0.0,0.0,0.0
336,1786799227,145842300,1786799227.145842,-6.040372073084761,-1.7864454719768186,0.7240561957972769,0.0,0.0,0.0,1.0,0.10485460438855215,0.06944368221163819,0.0,0.0,0.0,0.0
337,1786799227,612572283,1786799227.612572,-6.008834260871101,-1.7590333527204762,0.7252173190409461,0.0,0.0,0.0,1.0,0.10159878270290706,0.05897761434584599,0.0,0.0,0.0,0.0
338,1786799227,979092229,1786799227.979092,-5.973015911034744,-1.7234585037763646,0.7286844715250778,0.0,0.0,0.0,1.0,0.10613396036115424,0.057203670616635054,0.0,0.0,0.0,0.0
339,1786799228,412490168,1786799228.412490,-5.9259324642437425,-1.6820642230586265,0.7278502713160592,0.0,0.0,0.0,1.0,0.11082081873142348,0.057096415866781346,0.0,0.0,0.0,0.0
340,1786799228,779170206,1786799228.779170,-5.872188488149018,-1.6579404413739876,0.7259561151744767,0.0,0.0,0.0,1.0,0.12100641980724498,0.052468238630591336,0.0,0.0,0.0,0.0
341,1786799229,12469299,1786799229.012469,-5.832509257325315,-1.639584271601057,0.725846808863968,0.0,0.0,0.0,1.0,0.12309899951991247,0.05448382569295608,0.0,0.0,0.0,0.0
342,1786799229,279152355,1786799229.279152,-5.787854984247233,-1.6102932469313789,0.7268685630981988,0.0,0.0,0.0,1.0,0.1238800770794104,0.05132836278840701,0.0,0.0,0.0,0.0
343,1786799229,545811537,1786799229.545812,-5.758730294377053,-1.6008553850000213,0.7264881433591984,0.0,0.0,0.0,1.0,0.11932203610686729,0.04746637035291985,0.0,0.0,0.0,0.0
344,1786799230,79107060,1786799230.079107,-5.684637921797264,-1.5740494327259442,0.7273389050310575,0.0,0.0,0.0,1.0,0.11708216633847413,0.04760705335200012,0.0,0.0,0.0,0.0
345,1786799230,312488731,1786799230.312489,-5.641746211620471,-1.5591937956495947,0.7267430314981864,0.0,0.0,0.0,1.0,0.12038903302810516,0.04576991683961095,0.0,0.0,0.0,0.0
346,1786799230,612489714,1786799230.612490,-5.587184934236468,-1.5434182148560773,0.7270072363399648,0.0,0.0,0.0,1.0,0.12525883676146024,0.04619079748728136,0.0,0.0,0.0,0.0
347,1786799230,812551534,1786799230.812551,-5.562695486811849,-1.5361004206755935,0.7271258032998194,0.0,0.0,0.0,1.0,0.12116898797942079,0.04511734061073343,0.0,0.0,0.0,0.0
348,1786799231,45793942,1786799231.045794,-5.522348359790855,-1.5341402640733228,0.7262208817459038,0.0,0.0,0.0,1.0,0.11664590851688698,0.0369116331500371,0.0,0.0,0.0,0.0
349,1786799231,345853068,1786799231.345853,-5.470601028822682,-1.5178752230207677,0.7266426854591019,0.0,0.0,0.0,1.0,0.11971333623308815,0.03948709132599526,0.0,0.0,0.0,0.0
350,1786799231,612512696,1786799231.612513,-5.425901820399902,-1.5036850803362793,0.7272126704408662,0.0,0.0,0.0,1.0,0.11967969289411313,0.0402334369150639,0.0,0.0,0.0,0.0
351,1786799232,112507664,1786799232.112508,-5.367126341182005,-1.484023077251047,0.727623540653908,0.0,0.0,0.0,1.0,0.11563663824253606,0.044925286172918764,0.0,0.0,0.0,0.0
352,1786799232,345883880,1786799232.345884,-5.329647068881082,-1.4697568874763487,0.7271174201932229,0.0,0.0,0.0,1.0,0.1123279767864859,0.04495631313377755,0.0,0.0,0.0,0.0
353,1786799232,645863987,1786799232.645864,-5.287770828904475,-1.4532794449358453,0.7269603351499802,0.0,0.0,0.0,1.0,0.126601152744515,0.04992120900471464,0.0,0.0,0.0,0.0
354,1786799232,879253824,1786799232.879254,-5.24742579763505,-1.4406226378848168,0.7267175782941674,0.0,0.0,0.0,1.0,0.13000634095724378,0.05219646056625295,0.0,0.0,0.0,0.0
355,1786799233,212562114,1786799233.212562,-5.19746763728882,-1.4253332576795703,0.7268704587178182,0.0,0.0,0.0,1.0,0.12805711070167872,0.047863478719384296,0.0,0.0,0.0,0.0
356,1786799233,912586135,1786799233.912586,-5.097410274525481,-1.4073048676991535,0.7265253938239097,0.0,0.0,0.0,1.0,0.13202921982773064,0.035612871963701304,0.0,0.0,0.0,0.0
357,1786799234,145954986,1786799234.145955,-5.060640121063862,-1.3907439588705728,0.7261579527210362,0.0,0.0,0.0,1.0,0.12773263287830347,0.04449202118677646,0.0,0.0,0.0,0.0
358,1786799234,579254251,1786799234.579254,-5.010527666477965,-1.3694512972596535,0.7246562629797633,0.0,0.0,0.0,1.0,0.12122264113864127,0.05089640559025829,0.0,0.0,0.0,0.0
359,1786799235,12683528,1786799235.012684,-4.979258827991276,-1.3560746374441566,0.7267489372954055,0.0,0.0,0.0,1.0,0.12730900638696885,0.05563704137684732,0.0,0.0,0.0,0.0
360,1786799235,245896055,1786799235.245896,-4.961727779860137,-1.3496499773535877,0.7255745269213785,0.0,0.0,0.0,1.0,0.0940772956698863,0.036781131380192955,0.0,0.0,0.0,0.0
361,1786799235,479238035,1786799235.479238,-4.931199899748678,-1.3367425442645726,0.7260862582410069,0.0,0.0,0.0,1.0,0.10102586602144543,0.0399759763155769,0.0,0.0,0.0,0.0
362,1786799235,745947148,1786799235.745947,-4.896041561997455,-1.325714660248059,0.7242637730730724,0.0,0.0,0.0,1.0,0.10418564617815994,0.038896833824692716,0.0,0.0,0.0,0.0
363,1786799236,196003521,1786799236.196003,-4.841914605579859,-1.3094684790482543,0.726302926645161,0.0,0.0,0.0,1.0,0.10733640843548495,0.03301336029529343,0.0,0.0,0.0,0.0
364,1786799236,712655378,1786799236.712655,-4.781362535070563,-1.2882345762813112,0.7280299454201689,0.0,0.0,0.0,1.0,0.11555837639210535,0.03475564731497388,0.0,0.0,0.0,0.0
365,1786799236,945980410,1786799236.945980,-4.7537040512055775,-1.2757894773104388,0.7271857095840772,0.0,0.0,0.0,1.0,0.1174711129664202,0.03824476063226725,0.0,0.0,0.0,0.0
366,1786799237,896127647,1786799237.896128,-4.634489379202048,-1.2231681109755845,0.7207866826358285,0.0,0.0,0.0,1.0,0.11611097813817128,0.04658228804069181,0.0,0.0,0.0,0.0
367,1786799238,212673480,1786799238.212673,-4.592430232561273,-1.2040539360491003,0.7247491988112741,0.0,0.0,0.0,1.0,0.1138124319678112,0.04919731942475185,0.0,0.0,0.0,0.0
368,1786799238,512674629,1786799238.512675,-4.558585651904629,-1.1891373007352875,0.7256652133846855,0.0,0.0,0.0,1.0,0.11043997410198146,0.04612097009681798,0.0,0.0,0.0,0.0
369,1786799238,779342956,1786799238.779343,-4.518238826022907,-1.1816676814475593,0.7272418584056428,0.0,0.0,0.0,1.0,0.11884131119355802,0.0413700619426614,0.0,0.0,0.0,0.0
370,1786799238,979389818,1786799238.979390,-4.495974622828466,-1.169984783184007,0.7274881890453367,0.0,0.0,0.0,1.0,0.12231218877016793,0.04533264718735887,0.0,0.0,0.0,0.0
371,1786799239,279400876,1786799239.279401,-4.452591640017328,-1.159754785021288,0.7275046320020523,0.0,0.0,0.0,1.0,0.12925925678147832,0.04770586028326403,0.0,0.0,0.0,0.0
372,1786799239,579470477,1786799239.579470,-4.417818121178855,-1.1439677380661,0.7282327791640653,0.0,0.0,0.0,1.0,0.12732828699846388,0.051281324704287284,0.0,0.0,0.0,0.0
373,1786799239,796091909,1786799239.796092,-4.395356692331317,-1.1328617411119017,0.7266533457158196,0.0,0.0,0.0,1.0,0.12133575403873541,0.05380593354675875,0.0,0.0,0.0,0.0
374,1786799240,112695186,1786799240.112695,-4.358699865159011,-1.1170973111936497,0.7255474992737126,0.0,0.0,0.0,1.0,0.11999510912612031,0.04973862372529154,0.0,0.0,0.0,0.0
375,1786799240,329348524,1786799240.329349,-4.331157750311473,-1.1059785822065553,0.727108393197282,0.0,0.0,0.0,1.0,0.12093137553412166,0.04929861750637055,0.0,0.0,0.0,0.0
376,1786799240,529374381,1786799240.529374,-4.306866097735441,-1.0955053222174316,0.7282086849404882,0.0,0.0,0.0,1.0,0.12065267280641717,0.04869844398248605,0.0,0.0,0.0,0.0
377,1786799240,746005080,1786799240.746005,-4.282779011820145,-1.0838346987130594,0.7276605940509402,0.0,0.0,0.0,1.0,0.12316534860468242,0.050070423579716805,0.0,0.0,0.0,0.0
378,1786799241,79461442,1786799241.079461,-4.242914109777312,-1.0667029720316883,0.7259672162117379,0.0,0.0,0.0,1.0,0.12208306710260804,0.04724386990148801,0.0,0.0,0.0,0.0
379,1786799241,296028835,1786799241.296029,-4.212814531310951,-1.061438976870892,0.7262883670444771,0.0,0.0,0.0,1.0,0.12309747177052933,0.04342312116955309,0.0,0.0,0.0,0.0
380,1786799241,529446150,1786799241.529446,-4.184369827000196,-1.0493212368402993,0.7267635577842443,0.0,0.0,0.0,1.0,0.12367767410009366,0.04618974253981485,0.0,0.0,0.0,0.0
381,1786799241,796051646,1786799241.796052,-4.152247088904161,-1.0361739714498213,0.7285147368469486,0.0,0.0,0.0,1.0,0.12318435869150862,0.04703465418389638,0.0,0.0,0.0,0.0
382,1786799242,29360430,1786799242.029361,-4.110871484066579,-1.0170536161747643,0.7290189678283931,0.0,0.0,0.0,1.0,0.12048889715958555,0.04943680881674981,0.0,0.0,0.0,0.0
383,1786799242,296074744,1786799242.296075,-4.081112918891588,-1.0042380767445616,0.7272599133694907,0.0,0.0,0.0,1.0,0.11797191159325628,0.05034735459492878,0.0,0.0,0.0,0.0
384,1786799242,929373522,1786799242.929374,-4.008196378326186,-0.9702805054484318,0.728190164536535,0.0,0.0,0.0,1.0,0.11723271876111994,0.05672605895723764,0.0,0.0,0.0,0.0
385,1786799243,146057380,1786799243.146057,-3.9855364292117947,-0.9586820623167351,0.7254470560477363,0.0,0.0,0.0,1.0,0.11547716584781553,0.052225845361542456,0.0,0.0,0.0,0.0
386,1786799243,412722664,1786799243.412723,-3.9569902798576884,-0.9439573906748484,0.725919238723683,0.0,0.0,0.0,1.0,0.11460481291834652,0.05473574315035665,0.0,0.0,0.0,0.0
387,1786799243,862837921,1786799243.862838,-3.9025884951417256,-0.9215781817327815,0.7275388716712341,0.0,0.0,0.0,1.0,0.12029210525162871,0.05341685389476507,0.0,0.0,0.0,0.0
388,1786799244,596108315,1786799244.596108,-3.8132621355035177,-0.8880171834833517,0.7253611927654964,0.0,0.0,0.0,1.0,0.12525132285006063,0.04874563847134611,0.0,0.0,0.0,0.0
389,1786799244,862820430,1786799244.862820,-3.7917869619827442,-0.877081768543063,0.7268306977962217,0.0,0.0,0.0,1.0,0.13540330412209384,0.055887258781727865,0.0,0.0,0.0,0.0
390,1786799245,529584993,1786799245.529585,-3.7154506961815272,-0.8429770505089969,0.72627725882983,0.0,0.0,0.0,1.0,0.13174385049056492,0.06003559428645655,0.0,0.0,0.0,0.0
391,1786799245,879515902,1786799245.879516,-3.6818328878844326,-0.8269094896946454,0.7251454820074765,0.0,0.0,0.0,1.0,0.12373142780449481,0.05739921362843542,0.0,0.0,0.0,0.0
392,1786799246,396242197,1786799246.396242,-3.618287705040002,-0.803239518167691,0.7280728036441763,0.0,0.0,0.0,1.0,0.12434669060973265,0.0544788173206094,0.0,0.0,0.0,0.0
393,1786799247,629528820,1786799247.629529,-3.4669422045936216,-0.7440225155588036,0.7283519849718231,0.0,0.0,0.0,1.0,0.12093096278999728,0.05392023350234557,0.0,0.0,0.0,0.0
394,1786799248,229561405,1786799248.229561,-3.38231465990601,-0.7014027345255702,0.7273007708641654,0.0,0.0,0.0,1.0,0.10686480388816852,0.04984384482705588,0.0,0.0,0.0,0.0
395,1786799248,462835462,1786799248.462836,-3.3533717392101163,-0.6886402167967949,0.7268945488395091,0.0,0.0,0.0,1.0,0.11363902467038867,0.05037507452277881,0.0,0.0,0.0,0.0
396,1786799249,162843304,1786799249.162843,-3.264845046883991,-0.6555332777310379,0.7241768606263557,0.0,0.0,0.0,1.0,0.11455173716739907,0.0466811479679642,0.0,0.0,0.0,0.0
397,1786799249,396214610,1786799249.396215,-3.2377088585328355,-0.6439440662874358,0.726560496138579,0.0,0.0,0.0,1.0,0.11277801978906343,0.04763505359448722,0.0,0.0,0.0,0.0
